crate_name,version,error_id,test_name,error_type,full_error_text,error_root,error_text,passed_in_tree_borrows
mugle_keychain,5.2.0-alpha.5,693,extkey_bip32::tests::test_vector_2,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/group_impl.h:441:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/ecmult_gen_impl.h:52:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/secp256k1.c:95:9","using uninitialized data, but this operation requires initialized memory",FALSE
mugle_keychain,5.2.0-alpha.5,693,extkey_bip32::tests::test_vector_3,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/group_impl.h:441:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/ecmult_gen_impl.h:52:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/secp256k1.c:95:9","using uninitialized data, but this operation requires initialized memory",FALSE
mugle_keychain,5.2.0-alpha.5,693,keychain::test::secret_key_addition,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/group_impl.h:441:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/ecmult_gen_impl.h:52:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/secp256k1.c:95:9","using uninitialized data, but this operation requires initialized memory",FALSE
mugle_keychain,5.2.0-alpha.5,693,keychain::test::test_key_derivation,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/group_impl.h:441:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/ecmult_gen_impl.h:52:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/secp256k1.c:95:9","using uninitialized data, but this operation requires initialized memory",FALSE
mugle_keychain,5.2.0-alpha.5,693,types::test::split_blinding_factor,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/group_impl.h:441:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/ecmult_gen_impl.h:52:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/secp256k1.c:95:9","using uninitialized data, but this operation requires initialized memory",FALSE
mugle_keychain,5.2.0-alpha.5,693,types::test::zero_key_addition,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/group_impl.h:441:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/ecmult_gen_impl.h:52:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mugle_secp256k1zkp-0.7.12/depend/secp256k1-zkp/src/secp256k1.c:95:9","using uninitialized data, but this operation requires initialized memory",FALSE
mvts,0.4.0,694,edit::tests::it_updates_imports_0,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.19.3/src/parser.c:1826:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.19.3/src/parser.c:1763:3","using uninitialized data, but this operation requires initialized memory",FALSE
mvts,0.4.0,694,edit::tests::it_updates_imports_1,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.19.3/src/parser.c:1826:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.19.3/src/parser.c:1763:3","using uninitialized data, but this operation requires initialized memory",FALSE
n5,0.7.6,696,compression::bzip::tests::test_read_doc_spec_block,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/decompress.c:197:178,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:842:20","attempting a read access using <110051> at alloc29372[0x8], but that tag does not exist in the borrow stack for this location",FALSE
n5,0.7.6,695,compression::bzip::tests::test_rw,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <113560> at alloc30186[0x8], but that tag does not exist in the borrow stack for this location",FALSE
n5,0.7.6,697,compression::lz::tests::test_read_doc_spec_block,Undefined Behavior,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 4 bytes starting at offset 264 is out-of-bounds",/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:1581:24,memory access failed,FALSE
n5,0.7.6,698,compression::lz::tests::test_rw,Undefined Behavior,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12",memory access failed,FALSE
n5,0.7.6,698,compression::lz::tests::test_write_doc_spec_block,Undefined Behavior,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12",memory access failed,FALSE
n5,0.7.6,699,compression::xz::tests::test_rw,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/lzma/lzma_encoder_optimum_normal.c:250:36,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/lzma/lzma_encoder_optimum_normal.c:857:2,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/lzma/lzma_encoder.c:368:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/lzma/lzma2_encoder.c:190:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/lz/lz_encoder.c:177:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/common/block_encoder.c:64:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/common/stream_encoder.c:159:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lzma-sys-0.1.20/xz-5.2/src/liblzma/common/common.c:287:17","using uninitialized data, but this operation requires initialized memory",FALSE
near-crypto-v01,0.1.0,700,signature::tests::test_borsh_serialization,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:130:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:142:27","using uninitialized data, but this operation requires initialized memory",FALSE
near-crypto-v01,0.1.0,700,signature::tests::test_json_serialize_secp256k1,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:130:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:142:27","using uninitialized data, but this operation requires initialized memory",FALSE
near-crypto-v01,0.1.0,700,signature::tests::test_sign_verify,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:130:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:142:27","using uninitialized data, but this operation requires initialized memory",FALSE
neocmakelsp,0.6.5,701,formatting::tst_format_base,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
neocmakelsp,0.6.5,701,formatting::tst_format_function,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
neocmakelsp,0.6.5,701,utils::findpackage::tst_version,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
neuromorphic-drivers,0.5.0,702,read,Undefined Behavior,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/os/threads_posix.h:81:92,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/io.c:1165:2,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/core.c:2342:6",scalar size mismatch,FALSE
nimiq-hash,0.2.0,703,it_can_compute_argon2d,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libargon2-sys-0.2.0/native/core.c:262:17,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libargon2-sys-0.2.0/native/core.c:373:12,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libargon2-sys-0.2.0/native/argon2.c:88:14,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libargon2-sys-0.2.0/native/argon2.c:149:14,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libargon2-sys-0.2.0/native/argon2.c:204:12","using uninitialized data, but this operation requires initialized memory",FALSE
nostalgia,0.0.1,704,record::tests::test_that_we_can_use_the_custom_derive_macro,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostalgia,0.0.1,704,storage::tests::test_that_we_can_insert_and_get_records_with_a_storage_object,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostalgia,0.0.1,704,storage::tests::test_that_we_keep_track_of_db_references,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-extensions,0.4.2,705,metrics::tests::metrics,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-kv,0.3.0,706,test_dup,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-kv,0.3.0,706,test_iter,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-kv,0.3.0,706,test_put_get_del,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-kv,0.3.0,706,test_scanner,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-kv,0.3.0,706,test_txn,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-relay,0.4.2,707,app::tests::relay_info,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-relay,0.4.2,707,reader::tests::read,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-relay,0.4.2,707,server::tests::put_get,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
nostr-relay,0.4.2,707,writer::tests::write,Undefined Behavior,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:4830:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5318:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-master-sys-0.1.0/lmdb/libraries/liblmdb/mdb.c:5633:8",incorrect number of arguments for `open` with `O_CREAT`,FALSE
odoo-lsp,0.1.2,708,index::tests::test_model_query,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
odoo-lsp,0.1.2,708,python::tests::test_model_fields,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
odoo-lsp,0.1.2,708,python::tests::test_py_completions,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
odoo-lsp,0.1.2,708,python::tests::test_py_completions_class_scoped,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1863:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/tree-sitter-0.20.10/src/parser.c:1800:3","using uninitialized data, but this operation requires initialized memory",FALSE
oneio,0.13.1,709,test_reader_local,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/decompress.c:197:178,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:842:20","attempting a read access using <493780> at alloc100287[0x8], but that tag does not exist in the borrow stack for this location",FALSE
oneio,0.13.1,709,test_writer,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/decompress.c:197:178,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:842:20","attempting a read access using <471154> at alloc99642[0x8], but that tag does not exist in the borrow stack for this location",FALSE
pbf-reader,0.1.9,710,tests::simple_count,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/miniz-sys-0.1.11/miniz.c:2362:19,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/miniz-sys-0.1.11/miniz.c:474:18","using uninitialized data, but this operation requires initialized memory",FALSE
