crate_name,version
quickwit-metastore,0.3.0
quickwit-search,0.3.0
quickwit-storage,0.3.0
quicr-core,0.4.1
quilkin,0.5.0
quincy,0.1.1
quinn,0.9.3
quinn-boring,0.1.0
quinn-proto,0.9.3
quirc,0.0.1
qukit,0.0.0-pre5
quork,0.3.2
quotick,0.2.3
qurs,0.2.0
qvm,0.1.0
qvnt,0.5.0-alpha
qwerty,0.1.0
qwik-core,0.1.0
qws,0.7.9
qwt,0.1.7
r,0.0.9
r-efi,4.2.0
r-efi-alloc,1.0.0
r-gen,0.0.2
r-graph,0.1.5
r-u-still-there,0.3.0
r18n,0.0.2
r1cs-bellman,0.1.1
r2api,5.8.0
r2d2-cryptoki,0.1.0
r2d2-sqlite3,0.1.1
r2fa,0.5.0
r2pipe,0.7.0
r2r,0.7.0
r2r_common,0.3.4
r3_core,0.1.4
r3_kernel,0.1.4
r3_port_arm,0.2.3
r3_port_std,0.2.1
r3_portkit,0.2.3
r3bl_rs_utils,0.9.7
r3bl_rs_utils_core,0.9.2
r3bl_tui,0.3.3
r3ma_backup,0.1.0
r4d,3.1.0
r50,0.18.2
r8lib,0.1.0
r_core,0.1.0
r_mathlib,0.1.1
r_stats,0.1.0
ra_ap_hir,0.0.149
ra_ap_hir_ty,0.0.149
ra_ap_proc_macro_srv,0.0.149
ra_ap_rust-analyzer,0.0.149
ra_ap_stdx,0.0.149
rabbithole-derive,0.3.1
rabbithole-endpoint-actix,0.3.1
rabbitmq-stream-protocol,0.1.0
rabble,0.4.1
rabe,0.3.1
rabe-bn,0.4.20
rabin_ida,0.1.3
rac,1.3.4
ractor,0.8.2
ractor_cluster,0.8.2
rad,0.5.0
radamsa,0.1.1
radamsa-sys,0.1.0
radiance,0.1.0
radiate,1.1.59
radiate_matrix_tree,1.0.1
radicle-keystore,0.2.0
radio,0.11.1
radio-sx1231,0.3.0
radio-sx127x,0.14.0
radio-sx128x,0.18.0
radior,0.4.0
radiotap,1.3.0
radius,0.3.1
radius-rust,0.4.1
radius2,1.0.18
radix64,0.6.2
radix_sort,0.1.0
radix_trie,0.2.1
radixt,0.1.0
rads,0.1.0
raen,0.1.1
raft,0.7.0
raft-engine,0.3.0
raft4rs,0.1.4
rafx-plugins,0.0.14
rafx-shader-processor,0.0.15
ragequit,0.1.1
rahashmap,0.2.14
rail,0.3.1
rain,1.0.1
rain-lang,0.0.1
rain_core,0.4.0
rain_server,0.4.0
rainbows,1.0.0
raindb,1.0.0
raml,0.1.0
ramp,0.7.0
ramp-api,0.4.0
ramp-primes,0.4.1
ramu_rs,0.1.1
ramulator_wrapper,0.2.6
ramup,0.1.4
ranagrams,1.0.0
ranbumfy,0.1.1
rand,0.8.5
rand-array-iid,0.2.0
rand-compat,0.1.1
rand-distributions,0.1.2
rand-facade,0.2.0
rand-mersenne-twister,0.1.0
rand-utf8,0.0.1
rand_derive,0.5.0
rand_dev,0.1.1
rand_distr,0.4.3
rand_enum,0.1.0
rand_funcs,0.1.3
rand_jitter,0.3.0
rand_macros,0.1.10
rand_num_gen,0.1.0
rand_otp,0.1.0
rand_regex,0.15.1
rand_romu,0.1.0
rand_split,0.2.1
rand_user_agent,0.1.0
randaam,0.1.4
randcli,0.1.6
randen,0.0.0
randge,1.1.0
randir,0.2.0
rando,0.2.0
random-access-disk,3.0.0
random-integer,1.2.1
random-manager,0.0.5
random-output,0.3.0
random-pairings,0.1.0
random-pool,0.1.1
random-show-themes,0.1.0
random-wheel,0.3.1
random-world,0.3.0
random_choice,0.3.2
random_color,0.6.1
random_graphs,0.1.1
random_lfsr_256_galois,22.10.0
random_name_generator,0.3.4
random_rust,0.1.0
random_sequence,0.1.1
random_str,0.1.1
random_utils,0.2.1
random_variant,0.2.5
random_word,0.3.0
randomforest,0.1.6
randomforests,0.1.1
randompass,1.0.0
randomx,0.1.0
randomx-bindings,0.1.4
randomx-rs,1.1.9
randomx4r,0.2.1
randomy-rs,1.1.14
randrust,0.1.17
randselect,0.3.0
randseqsum,0.1.0
randstr,0.2.1
randua,0.1.6
range-collections,0.4.0
range-encoding,0.2.1
range-set-blaze,0.1.4
range_rover,0.1.1
rangemap,1.3.0
rann,0.1.2
rans,0.2.1
rant,4.0.0-alpha.33
rants,0.6.0
raphtory,0.3.0
raphy,1.0.1
rapier_testbed2d,0.17.0
rapier_testbed3d,0.17.0
raptor-code,1.0.5
raptorq,1.7.0
rart-rs,0.0.8
ras_service,0.2.0
rascam,0.0.2
rash-shell,0.2.0
rash_core,1.8.6
rasputin,0.2.0
rast,0.1.0-alpha.0
raster-tools,0.8.0
rasusa,0.7.1
ratatui,0.20.1
ratchet,1.2.0
ratchet_core,0.3.0
ratcurl,0.1.0
rate-common,0.3.0
rate-ui,0.41.0
ratel_bandit,0.1.2
ratelimit_meter,5.0.0
rathole,0.4.7
ratio-genetic,0.3.0
rational,1.2.0
ratman-identity,0.6.2
ratsio,0.4.1
ratsio_fork_040,0.4.1
rattler,0.2.0
rattler_conda_types,0.2.0
rattler_repodata_gateway,0.2.0
rattler_solve,0.2.0
rattler_virtual_packages,0.2.0
raunch,1.0.0
rav1e,0.6.4
raven,0.2.1
ravif,0.8.10+rust-1.67.0
raw-cpuid,11.0.1
raw-socket,0.0.2
raw_tty,0.1.0
rawdio,0.6.0
rawmv,0.2.0
rawsock,0.3.0
rawsocket_helper,0.1.12
rawtime,0.0.10
rax,0.1.5
ray-debug,0.0.4
ray-rs-sys,0.0.0
ray-tracer,0.1.0
ray_tracing_core,0.1.1
raydiance,0.1.0
rayimg,0.1.2
raylib,3.7.0
rayon,1.7.0
rayon-core,1.11.0
rayon-core-wasm,1.10.2
rayon-futures,0.1.1
rayon-hash,0.5.0
rayon-wasm,1.6.2
raystack,0.12.0
raytracer,0.2.2
razer-ws,0.9.3
razor-chase,0.1.0
razor-nvpair,0.13.0
rb-sys-build,0.9.75
rb_tree,0.5.0
rbase64,2.0.3
rbatis,4.3.0
rbdc-mysql,4.3.1
rbdc-oracle,0.2.0
rbdc-pg,4.3.0
rbdc-sqlite,4.3.0
rbenchmark,0.1.0
rblas,0.0.13
rbo,0.2.7
rbop,0.2.0
rbothal,0.0.2
rbpf,0.1.0
rbroadlink,0.2.1
rbson,2.0.5
rbspy,0.17.0
rbspy-oncpu,0.12.1
rbtables,0.1.4
rbtset,1.0.2
rbw,1.7.1
rbx_types,1.5.0
rc_event_queue,0.4.2
rcache,0.1.1
rcc-aptos,0.1.0
rcgen,0.10.0
rckad,0.1.0
rclite,0.2.2
rclone-crypt,0.1.5
rclrs,0.3.1
rcmark,0.1.0
rcmixed,0.0.2
rcnb-rs,0.1.0
rcocos2d-sys,0.2.4
rcsv,0.1.0
rctl,0.2.0
rcublas,0.6.0
rcublas-sys,0.5.0
rcudnn,1.8.0
rcudnn-sys,0.5.0
rd-hashd,2.2.3
rd-util,2.2.3
rdedup-cdc,0.1.0
rdedup-lib,3.2.0
rdest,0.1.0
rdev,0.5.2
rdf-store-rs,0.0.1
rdg,0.1.1
rdk,0.1.1
rdk-rs,0.1.0
rdk-sys,0.1.1
rdkafka,0.29.0
rdkafka-sys,4.3.0+1.9.2
rdkit,0.3.1
rdkit-rs,0.1.0
rdkit-sys,0.3.0
rdma,0.3.0
rdms,0.0.1
rdp,0.12.0
rdp-rs,0.1.0
rdp-rs-2,0.1.2
rds,0.0.3
rdx,0.0.7
rdxsort,0.3.0
re0,0.0.0
re0-core,0.0.0
re_arrow_store,0.5.1
re_format,0.5.1
re_log,0.5.1
re_log_encoding,0.5.1
re_log_types,0.5.1
re_memory,0.5.1
re_query,0.5.1
re_renderer,0.5.1
re_sdk,0.5.1
re_tensor_ops,0.5.1
re_tuid,0.5.1
re_viewer,0.5.1
rea-rs-low,0.1.2
rea-rs-macros,0.1.2
rea-rs-test,0.1.2
react-html,1.0.0-alpha.8
react-rs,1.0.0-alpha.8
reactive-signals,0.1.0-alpha.4
reactive-state,0.3.0
reactor_rs,0.0.5
reactors,0.1.4
read-process-memory,0.1.6
read-process-memory-ptrace,0.1.4
read-write-store,0.2.0
read_input,0.8.6
readable-perms,0.1.3
readpassphrase,0.2.0
realfft,3.2.0
realpath-ext,0.1.3
realworld,0.5.3
ream,0.4.2
reaper-low,0.1.0
reaper-macros,0.1.0
reaper-medium,0.1.0
reason-othello,0.1.0
reasonable,0.2.1-alpha19
reax,0.2.0
rebop,0.5.1
rebpf,0.1.5
recast-detour-rs,0.2.0
recast_navigation,0.1.0
recastnavigation-sys,1.0.0
recgen,0.1.2
recgen-sys,0.1.2
rechannel,0.0.7
reciprocal,0.1.2
reckoner,0.2.0
recloser,1.1.0
recollection,0.1.1-beta.0
record-query,1.0.4
recoreco,0.1.9
recrypt,0.13.1
rect_packer,0.2.1
recurring_event,0.1.3
red-black,0.1.0
red_ntlm,0.0.1
red_union_find,0.3.0
redact-client,1.5.9
redact-crypto,2.7.1
redact-engine,0.1.2
redarrow,0.16.1
redb,0.16.0
redbpf,2.3.0
reddd,0.2.1
reddsa,0.5.0
redif,0.1.1
redirectionio,2.7.1
redis,0.23.0
redis-cell,0.2.2
redis-client,0.5.0
redis-event,1.2.1
redis-keyspace-stats,0.5.4
redis-module,2.0.3
redis-protocol,4.1.0
redis-protocol-mm,4.2.0
redis-protocol-parser,0.1.2
redis-pubsub,0.0.1
redis-sk,0.17.1
redis-stream,0.1.2
redis-stream-reactor,0.0.1-beta.32
redis-streams,0.1.1
redis-subscribe,0.2.1
redis_cluster_async,0.8.0
redis_cluster_async_tls,0.7.2-alpha.0
redis_cluster_rs,0.1.10
redis_regular_expression_module,0.4.1
redis_wasi,0.22.3
redislock,1.3.0
redismodule,0.1.2
redismodule_cmd,0.1.2
redjubjub,0.7.0
redlock,2.0.0
redlock-async,0.0.3
redlock-rs,0.2.1
redox,0.0.3
redox-buffer-pool,0.5.2
