error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows,num_occurrences
601,datafusion,31.0.0,datasource::physical_plan::json::tests::nd_json_exec_file_mixed_order_projection::case_3,Undefined Behavior,"attempting a read access using <884239> at alloc222761[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,8
602,db3-sqlparser,0.0.1,tests::test_can_load_grammar,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
603,dec,0.4.8,test_decimal128_rescale,LLI interoperation error,invalid memory copy with memcpy,LLI interoperation error: invalid memory copy with memcpy: cannot copy equal pointers with different provenance.,FALSE,2
604,dec,0.4.8,test_ordered_decimal64,Undefined Behavior,"attempting a read access using <139534> at alloc39160[0x4], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x4], but that tag does not exist in the borrow stack for this location",FALSE,1
605,dec,0.4.8,test_agg_wide_narrow_decnum,Undefined Behavior,"attempting a read access using <117407> at alloc31396[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,11
606,dec,0.4.8,test_standard_notation_decimal,Undefined Behavior,"attempting a read access using <120947> at alloc32373[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
607,dec,0.4.8,decnum_round_reduce_to_place,Undefined Behavior,"attempting a read access using <116477> at alloc30932[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
608,dec,0.4.8,decnum_round_to_place,Undefined Behavior,"attempting a read access using <116468> at alloc30935[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
609,dec,0.4.8,test_ordered_decimal128,Undefined Behavior,"attempting a read access using <139457> at alloc39201[0xc], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0xc], but that tag does not exist in the borrow stack for this location",FALSE,1
610,dec,0.4.8,test_i64_to_decimal64,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
611,dec,0.4.8,test_decimal128_ops,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
612,dec,0.4.8,test_overloading,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
613,dec,0.4.8,test_decimal128_set_exponent,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,4
614,dedbg,0.1.1,test::test_find,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
615,diffsitter,0.8.1,parse::tests::static_load_parsers,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
616,distill-daemon,0.0.3,file_tracker::tests::test_create_dir,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,8
617,distill-downstream-lmdb-rkv,0.11.0-windows-fix,cursor::test::test_get,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,27
618,ducc,0.1.5,tests::array::elements,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE,42
619,duk,0.3.0,tests::call_non_existent,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE,27
620,dukt,0.1.0,serialize::tests::deserialize_num,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE,6
621,dukt-macros,0.1.1,adder,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE,6
622,dwebp,0.1.0,tests::test_awebp_to_multi_png_with_animated,Undefined Behavior,"reading memory at alloc1386[0x18..0x1c], but memory is uninitialized at [0x18..0x1c], and this operation requires initialized memory","Undefined Behavior: reading memory at alloc[0x18..0x1c], but memory is uninitialized at [0x18..0x1c], and this operation requires initialized memory",FALSE,4
623,entab,0.3.1,compression::tests::test_read_bzip2,Undefined Behavior,"attempting a read access using <118314> at alloc33222[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
624,etch,0.4.2,example,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
625,experimental-tree-sitter-swift,0.0.3,tests::test_can_load_grammar,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
626,fbx3d,0.1.0,tests::blender_cube,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
627,final_compression,1.0.0,tests::test_compressed_writer_bz2,Undefined Behavior,"attempting a read access using <104343> at alloc28390[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
628,final_compression,1.0.0,tests::test_compressed_writer_lz4,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds",FALSE,1
629,flatarchive,0.0.1,compression::bzip::tests::test_compress_empty,Undefined Behavior,"attempting a read access using <142482> at alloc36526[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,2
630,generate_bitcoin_paper_wallet,0.1.0,address::tests::generates_a_public_key,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
631,glean-core,54.0.0,database::test::safe_mode::migration_doesnt_overwrite,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,4
632,glean-preview,0.0.5,test::client_info_reset_after_toggle,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,3
633,grin_keychain,5.1.2,extkey_bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
634,guarding_ident,0.2.7,identify::java_ident::tests::should_parse_impl_java_class,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,6
635,guarding_ident,0.2.7,identify::js_ident::tests::should_parse_func_location,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
636,h264bsd,0.1.1,tests::decode_and_save,Undefined Behavior,"attempting a write access using <100167> at alloc25205[0x28], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a write access using <> at alloc[0x28], but that tag does not exist in the borrow stack for this location",FALSE,1
637,h3o,0.4.0,h3::grid_disk_distances_unsafe::exhaustive_res0,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
638,h3o,0.4.0,h3::grid_disk_unsafe::exhaustive_res0,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
639,h3o,0.4.0,h3::grid_disks_unsafe::failed,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
640,h3o,0.4.0,h3::grid_ring_unsafe::exhaustive_res0,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
641,h3o,0.4.0,h3::cell_to_vertex::exhaustive_res0,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
642,h3o,0.4.0,h3::cells_to_directed_edge::hexagon,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
643,h3o,0.4.0,h3::cell_to_vertex::exhaustive_res1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
644,h3o,0.4.0,h3::grid_disks_unsafe::ring1of1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
645,h3o,0.4.0,h3::is_valid_vertex::hexagon_vertex4,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
646,h3o,0.4.0,h3::cell_to_vertex::exhaustive_res2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
647,h3o,0.4.0,h3::is_valid_vertex::hexagon_vertex3,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
648,h3o,0.4.0,h3::get_icosahedron_faces::base_cells,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
649,h3ron,0.17.0,cell::tests::edges::can_fail_to_find_edge_to,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
650,h3ron,0.17.0,cell::tests::test_hex_range_distances,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
651,h3ron,0.17.0,cell::tests::test_k_ring_distances,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
652,h3ron,0.17.0,collections::compressed::tests::test_indexblock_contains,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,8
653,h3ron,0.17.0,cell::tests::edges::can_find_edge_to,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,4
654,h3ron,0.17.0,directed_edge::tests::reversed,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
655,h3ron,0.17.0,tests::line_across_multiple_faces,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
656,heed,0.20.0-alpha.4,env::tests::close_env,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,15
657,klu-rs,0.4.0,test::smoke_test,Undefined Behavior,"attempting a write access using <99706> at alloc25787[0x48], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: attempting a write access using <> at alloc[0x48], but that tag only grants SharedReadOnly permission for this location",FALSE,2
658,lcms2,6.0.0,pipeline::pipeline,Undefined Behavior,"attempting a read access using <102580> at alloc27726[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x0], but that tag does not exist in the borrow stack for this location",TRUE,1
659,lcms2,6.0.0,mlu::mlu,Undefined Behavior,"attempting a read access using <104359> at alloc27777[0x0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x0], but that tag does not exist in the borrow stack for this location",FALSE,1
660,lcms2,6.0.0,context::context,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: 0x65766974616c6552[noalloc] is a dangling pointer (it has no provenance),FALSE,1
661,libhydrogen,0.4.1,utils::tests::test_utils,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
662,libtz,0.1.1,tests::gmtime_test,LLI interoperation error,Unsupported LLVM Type,"LLI interoperation error: Unsupported LLVM Type: { i64, i1 }",FALSE,1
663,libwebp,0.1.2,decode::tests::test_incr_argb,Undefined Behavior,"attempting a read access using <222476> at alloc41628[0x1], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x1], but that tag does not exist in the borrow stack for this location",FALSE,2
664,littlefs2,0.4.0,fs::tests::issue_3_original_report,Undefined Behavior,"attempting a write access using <142502> at alloc37634[0x70], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a write access using <> at alloc[0x70], but that tag does not exist in the borrow stack for this location",FALSE,13
665,littlefs2,0.4.0,tests::format,Undefined Behavior,"attempting a write access using <109016> at alloc29055[0x70], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a write access using <> at alloc[0x70], but that tag does not exist in the borrow stack for this location",FALSE,1
666,littlefs2,0.4.0,tests::attributes,Undefined Behavior,"attempting a write access using <156257> at alloc41188[0xf0], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a write access using <> at alloc[0xf0], but that tag does not exist in the borrow stack for this location",FALSE,4
667,lmdb,0.8.0,cursor::test::test_get,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,22
668,lmdb-rkv,0.14.0,cursor::test::test_get,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,30
669,luau-ast-rs,0.1.29,parser_tests::all_binops,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,128
670,luau-ast-rs-grammar,0.0.2,tests::test_can_load_grammar,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
671,lz4,1.24.0,decoder::test::test_decoder_smallest,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 4 bytes starting at offset 264 is out-of-bounds",FALSE,1
672,lz4,1.24.0,decoder::test::test_decoder_empty,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds",FALSE,6
673,lz4,1.24.0,decoder::test::test_decoder_send,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 8 bytes starting at offset 64 is out-of-bounds",FALSE,1
674,lzfse,0.1.0,tests::decode_buffer_to_small,Undefined Behavior,"attempting a write access using <1318275> at alloc740158[0xc], but that tag only grants SharedReadOnly permission for this location","Undefined Behavior: attempting a write access using <> at alloc[0xc], but that tag only grants SharedReadOnly permission for this location",FALSE,2
675,mdl,1.0.5,basic_signal_test,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,6
676,megadex_derive,0.1.0,check_veggies,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,1
677,megadex_rkv,0.1.1,tests::it_works,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,1
678,mini-monocypher,0.1.0,test_crypto_x25519_pubkey,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
679,minimap2,0.1.16+minimap2.2.26,tests::test_with_seq,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
680,mir-rs,0.1.0,test_init,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
681,mogglo,0.1.1,pattern::tests::test_all_matches,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,5
682,monero-lmdb-rkv,0.1.0,cursor::test::test_get,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,31
683,mozjpeg,0.10.1,compress::convert_colorspace,Undefined Behavior,not granting access to tag <102533> because that would remove [Unique for <103222>] which is weakly protected because it is an argument of call 46209,Undefined Behavior: not granting access to tag <> because that would remove [Unique for <103222>] which is weakly protected because it is an argument of call 46209,FALSE,1
684,mozjpeg,0.10.1,compress::write_mem,Undefined Behavior,not granting access to tag <102542> because that would remove [Unique for <105662>] which is weakly protected because it is an argument of call 46725,Undefined Behavior: not granting access to tag <> because that would remove [Unique for <105662>] which is weakly protected because it is an argument of call 46725,FALSE,1
685,mpg123,0.1.2,test_decode,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
686,mseed,0.5.0,util::tests::test_seedchan2xchan,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 1, so pointer to 1 byte starting at offset 1 is out-of-bounds",FALSE,1
687,mseed,0.5.0,util::tests::test_xchan2seedchan,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 1, so pointer to 1 byte starting at offset 1 is out-of-bounds",FALSE,1
688,mseed,0.5.0,record::tests::test_parse_signal_mseed3,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
689,mugle_keychain,5.2.0-alpha.5,extkey_bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
690,mvts,0.4.0,edit::tests::it_updates_imports_0,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
691,n5,0.7.6,compression::bzip::tests::test_rw,Undefined Behavior,"attempting a read access using <113560> at alloc30186[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
692,n5,0.7.6,compression::bzip::tests::test_read_doc_spec_block,Undefined Behavior,"attempting a read access using <110051> at alloc29372[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
693,n5,0.7.6,compression::lz::tests::test_read_doc_spec_block,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 4 bytes starting at offset 264 is out-of-bounds",FALSE,1
694,n5,0.7.6,compression::lz::tests::test_rw,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds",FALSE,2
695,n5,0.7.6,compression::xz::tests::test_rw,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
696,near-crypto-v01,0.1.0,signature::tests::test_borsh_serialization,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,3
697,neocmakelsp,0.6.5,formatting::tst_format_base,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,3
698,neuromorphic-drivers,0.5.0,read,Undefined Behavior,scalar size mismatch,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,FALSE,1
699,nimiq-hash,0.2.0,it_can_compute_argon2d,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
700,nostalgia,0.0.1,record::tests::test_that_we_can_use_the_custom_derive_macro,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,3
701,nostr-extensions,0.4.2,metrics::tests::metrics,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,1
702,nostr-kv,0.3.0,test_dup,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,5
703,nostr-relay,0.4.2,app::tests::relay_info,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,4
704,odoo-lsp,0.1.2,index::tests::test_model_query,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,4
705,oneio,0.13.1,test_reader_local,Undefined Behavior,"attempting a read access using <493780> at alloc100287[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,2
706,pbf-reader,0.1.9,tests::simple_count,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
707,pexacoin,0.1.0,util::bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
708,phar,0.0.3,test_bzip,Undefined Behavior,"attempting a read access using <109280> at alloc28790[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,2
709,picto,0.4.4,xyz::read_as_is,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
710,python-type-hints-checker,0.3.1,tests::find_args_test,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
711,quickbms-lsp,0.1.1,grammar::parsing::test_parsing,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
712,quickjs_regex,0.2.3,test_regex,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE,1
713,rust-code-analysis,0.0.25,metrics::abc::tests::java_assignments_with_conditions,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,79
714,rust-code-analysis,0.0.25,c_langs_macros::tests::test_fn_id_strings,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,160
715,rustix-bl,0.5.0,tests::it_add_user,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,1
716,ruwren,0.4.4,tests::foreign_instance,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,6
717,sdml-parse,0.1.9,test_annotation_multiple_decimal,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,43
718,selenite,0.6.0,falcon512_general,Undefined Behavior,incorrect number of arguments for `getrandom` syscall,"Undefined Behavior: incorrect number of arguments for `getrandom` syscall: got 1, expected at least 4",FALSE,3
719,selenite,0.6.0,sphincs_general,Undefined Behavior,incorrect number of arguments for `getrandom` syscall,"Undefined Behavior: incorrect number of arguments for `getrandom` syscall: got 1, expected at least 4",FALSE,5
720,senior,0.1.1,supported_languages::go::tests::method,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,4
721,senior,0.1.1,supported_languages::javascript::tests::async_method,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,22
722,smolheed,0.1.0,env::tests::close_env,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE,7
723,smush,0.1.5,tests::decode_lz4,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 0 is out-of-bounds",FALSE,2
724,smush,0.1.5,tests::decode_xz,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,2
725,sodalite,0.4.0,test::scalarmult,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,1
726,spdkit,0.1.0,fingerprint::test_molecule_fingerprint,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: 0x7ff0d963a868[noalloc] is a dangling pointer (it has no provenance),FALSE,1
727,spdkit,0.1.0,fingerprint::test_reorder_by_connect,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: 0x7ff284699868[noalloc] is a dangling pointer (it has no provenance),FALSE,1
728,stack_epic_keychain,3.4.2,extkey_bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
729,stack_test_epic_keychain,3.0.3,extkey_bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,7
730,syscoin,0.16.15,util::bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE,5
731,tarantool,2.0.0,decimal::test::to_num,Undefined Behavior,"attempting a read access using <116248> at alloc37848[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE,1
732,tectonic_engine_bibtex,0.2.1,c_api::xbuf::tests::test_grow,Undefined Behavior,deallocating while item [Unique for <97994>] is strongly protected by call 44969,Undefined Behavior: deallocating while item [Unique for <>] is strongly protected by call 44969,FALSE,1
733,tinycdb,0.0.7,tests::test_basic_find,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 4 bytes starting at offset 264 is out-of-bounds",FALSE,3
