error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows
570,ast-grep-core,0.12.1,replacer::template::test::test_multiple_occurrences,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,replacer::template::test::test_no_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,replacer::template::test::test_replace_in_string,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,replacer::template::test::test_single_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,replacer::template::test::test_template,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,source::test::test_edit,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,source::test::test_object_literal,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,source::test::test_row_col,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,source::test::test_string,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,source::test::test_tree_sitter,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,test::test_replace,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,test::test_replace_by_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,test::test_replace_trivia,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,test::test_replace_trivia_with_skipped,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,test::test_replace_unnamed_node,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::tes_pre_order,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_different_order,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_fused_traversal,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_non_root_traverse,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_post_order,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_post_order_visitor,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_pre_order_visitor,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
570,ast-grep-core,0.12.1,traversal::test::test_traversal_leaf,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
571,ast-grep-tree-sitter-c-sharp,0.20.0,tests::can_load_grammar,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
572,atms,0.1.0,multi_sig::tests::serde_pk,Undefined Behavior,"attempting a read access using <660755> at alloc307999[0x1], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x1], but that tag does not exist in the borrow stack for this location",FALSE
573,atms,0.1.0,multi_sig::tests::serde_sig,Undefined Behavior,"attempting a read access using <385000> at alloc135963[0x1], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x1], but that tag does not exist in the borrow stack for this location",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::find_names_in_for_variable_assignment,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_name_in_annotation,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_name_in_annotation_with_key_value_parameters,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_name_in_annotation_with_parameters,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_annotation_argument_list,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_annotation_module,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_annotation_type_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_array_creation_expression,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_array_initializer,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_assignment_expression,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_basic_control_flow,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_double_array_initializer,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_enum_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_field_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_for_statement,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_for_with_expression,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_generic_type,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_import_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_interface_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_labeled_statement,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_lambda,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_main,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_method_declaration_annotation,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_method_invocation_with_type_arguments,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_method_reference,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_method_reference_2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_module_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_package_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_record_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_requires_with_modifiers,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_static_initalizer,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_switch,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_synchronized_statement,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_try,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_unqualified_object_creation,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_in_unscoped_import_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_via_super,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_names_with_asterisk_import_declaration,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
574,aws-fully-qualified-names,2.1.2,languages::java::test::finds_relevant_snippet,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_boto3_resource,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_image_open,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_local_fields_through_self_parameter,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_in_basic_constructs,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_in_decorated_definition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_in_generator_argument,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_in_legacy_print_statement,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_in_nested_comprehension_expressions,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_in_try_catch,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_names_through_global_statements,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_relevant_snippet,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::python::test::finds_unicode_name,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::test::narrows_names_to_matches,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::falls_back_to_full_document_scope,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_external_names_imported_via_require,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_fields_through_constructor,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_functions_declared_after_use,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_import_require_declaration_name,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_basic_constructs,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_exports,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_for_in_member,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_for_in_with_default_value,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_for_loops,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_jsx,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_optional_chain,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_parenthesized_expression,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_tuple_type,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_in_type_annotated_condition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_property_signature_with_modifiers,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_names_via_namespace_alias,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_relevant_snippet,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_shortest_out_of_relevant_snippets,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::finds_unicode_name,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::ignores_named_scopes_without_relevant_name_occurrences,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::ignores_relative_imports_in_fully_qualified_names,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::ignores_syntax_errors,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
575,aws-fully-qualified-names,2.1.2,languages::typescript::test::trims_names_and_ignores_empty_source_after_trailing_slash_in_import,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
576,bad64,0.6.0,testcases,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 4 bytes starting at offset 16 is out-of-bounds",FALSE
577,basis-universal,0.3.0,encoding::encoding_tests::test_new_compressor,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
577,basis-universal,0.3.0,transcoding::transcoding_tests::test_transcoder_transcode_etc,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
577,basis-universal,0.3.0,transcoding::transcoding_tests::test_transcoder_transcode_uastc,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
578,bitsign,0.1.1,tests::test_generate,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
579,bitsign,0.1.1,tests::test_verify,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
579,bitsign,0.1.1,tests::test_verify_fail,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
580,brioche-ducc,0.1.2-brioche,tests::array::elements,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::array::len,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::array::push,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::array::set_get,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::bytes::to_vec,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::btree_map,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::btree_set,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::hash_map,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::hash_set,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::option,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::tuple,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::variadic,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::conversion::vec,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::no_duktape_global,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::thread_data_sharing,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::thread_globals,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::timeout,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::user_data_drop,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::user_data_get,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::user_data_remove,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::ducc::value_cross_contamination,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::double_drop_rust_function,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::js_function,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::number_this,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::return_unit,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::rust_closure,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::rust_closure_mut_callback_error,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::rust_function,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::function::rust_function_error,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::object::call_prop,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::object::contains_key,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::object::len,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
